Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Discapacitados,1,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Entrada sin costo,100,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Estudiantes nivel básico,605,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Entrada dominical,418,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Boleto pagado,32,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Estudiantes nivel superior,133,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Boleto pagado,100,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Entrada sin costo,7,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,"Tercera edad, pensionados y jubilados",49,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,6,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Estudiantes nivel superior,153,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Boleto pagado,176,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Trabajadores INAH,5,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,"Tercera edad, pensionados y jubilados",128,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Entrada sin costo,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Profesores,73,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Entrada sin costo,247,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Estudiantes nivel básico,227,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Entrada dominical,681,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,7,Boleto pagado,57,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Estudiantes nivel superior,130,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Boleto pagado,225,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,"Tercera edad, pensionados y jubilados",130,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Entrada sin costo,2,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Profesores,105,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Entrada sin costo,165,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Estudiantes nivel básico,240,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Entrada dominical,485,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,8,Boleto pagado,32,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,"Tercera edad, pensionados y jubilados",84,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Entrada sin costo,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Profesores,30,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Entrada sin costo,102,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Estudiantes nivel básico,164,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Entrada dominical,369,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Boleto pagado,32,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Estudiantes nivel superior,138,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Boleto pagado,136,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,9,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Boleto pagado,32,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Estudiantes nivel básico,510,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Entrada dominical,886,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Estudiantes nivel superior,321,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Boleto pagado,76,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Entrada sin costo,2,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,"Tercera edad, pensionados y jubilados",87,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Entrada sin costo,192,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Profesores,86,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,10,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Estudiantes nivel básico,757,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Entrada dominical,841,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Boleto pagado,31,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Estudiantes nivel superior,154,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Boleto pagado,123,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Trabajadores INAH,1,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,"Tercera edad, pensionados y jubilados",85,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Entrada sin costo,2,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Profesores,143,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Discapacitados,1,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,11,Entrada sin costo,623,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Estudiantes nivel superior,258,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Boleto pagado,208,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Trabajadores INAH,3,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,"Tercera edad, pensionados y jubilados",88,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Entrada sin costo,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Profesores,77,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Entrada sin costo,214,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Estudiantes nivel básico,485,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Entrada dominical,666,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2022,12,Boleto pagado,47,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,1,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,2,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,3,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,4,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2022,5,Estudiantes nivel superior,0,Nacional
