Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,2,Estudiantes nivel superior,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,2,Boleto pagado,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,2,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Estudiantes nivel superior,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Boleto pagado,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,"Tercera edad, pensionados y jubilados",0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Entrada sin costo,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Profesores,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Entrada sin costo,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Estudiantes nivel básico,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Entrada dominical,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,3,Boleto pagado,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Profesores,17,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Entrada sin costo,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Estudiantes nivel básico,14,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Entrada dominical,99,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Boleto pagado,10,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Estudiantes nivel superior,35,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Boleto pagado,30,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,"Tercera edad, pensionados y jubilados",25,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,4,Entrada sin costo,2,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Trabajadores INAH,1,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,"Tercera edad, pensionados y jubilados",83,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Entrada sin costo,12,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Profesores,89,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Discapacitados,3,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Entrada sin costo,44,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Estudiantes nivel básico,39,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Entrada dominical,458,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Boleto pagado,15,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Estudiantes nivel superior,93,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Boleto pagado,89,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,5,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Trabajadores INAH,2,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,"Tercera edad, pensionados y jubilados",54,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Entrada sin costo,12,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Profesores,34,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Entrada sin costo,133,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Estudiantes nivel básico,58,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Entrada dominical,414,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Boleto pagado,22,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Estudiantes nivel superior,105,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Boleto pagado,101,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,6,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Profesores,128,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Discapacitados,1,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Entrada sin costo,88,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Estudiantes nivel básico,155,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Entrada dominical,541,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Boleto pagado,37,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Estudiantes nivel superior,167,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Boleto pagado,230,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Trabajadores INAH,1,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,"Tercera edad, pensionados y jubilados",81,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,7,Entrada sin costo,1,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,"Tercera edad, pensionados y jubilados",68,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Entrada sin costo,1,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Profesores,65,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Entrada sin costo,116,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Estudiantes nivel básico,93,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Entrada dominical,255,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Boleto pagado,17,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Estudiantes nivel superior,108,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Boleto pagado,110,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,8,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Estudiantes nivel superior,62,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Boleto pagado,77,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,"Tercera edad, pensionados y jubilados",62,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Entrada sin costo,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Profesores,47,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Entrada sin costo,21,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Estudiantes nivel básico,20,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Entrada dominical,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,9,Boleto pagado,14,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Estudiantes nivel superior,211,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Boleto pagado,160,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Trabajadores INAH,5,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,"Tercera edad, pensionados y jubilados",127,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Entrada sin costo,4,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Profesores,52,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Entrada sin costo,341,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Estudiantes nivel básico,152,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Entrada dominical,"1,299",Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,10,Boleto pagado,25,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Estudiantes nivel básico,166,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Entrada dominical,789,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Boleto pagado,60,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Estudiantes nivel superior,145,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Boleto pagado,195,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,"Tercera edad, pensionados y jubilados",112,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Entrada sin costo,1,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Profesores,90,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Discapacitados,1,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,11,Entrada sin costo,135,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Estudiantes nivel básico,174,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Entrada dominical,491,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Boleto pagado,38,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Estudiantes nivel superior,204,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Boleto pagado,207,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Exposiciones temporales con costo adicional,0,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Trabajadores INAH,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,"Tercera edad, pensionados y jubilados",103,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Exposiciones temporales con costo adicional,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Entrada sin costo,1,Extranjeros
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Profesores,96,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Discapacitados,0,Nacional
Aguascalientes,2300100,M.- M.H,Museo Regional de Historia de Aguascalientes,2021,12,Entrada sin costo,249,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,1,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,2,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,3,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Entrada dominical,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Boleto pagado,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Exposiciones temporales con costo adicional,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,4,Estudiantes nivel superior,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Exposiciones temporales con costo adicional,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Entrada sin costo,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Trabajadores INAH,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,"Tercera edad, pensionados y jubilados",0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Entrada sin costo,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Profesores,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Discapacitados,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Boleto pagado,0,Extranjeros
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Estudiantes nivel básico,0,Nacional
Baja California,2400100,M.- M.H,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",2021,5,Entrada dominical,0,Nacional
